subject,stage,network,coupling_z
sub-11,N1,SalVentAttn,0.4060398733990595
sub-11,N1,SalVentAttn,0.7206669125773022
sub-11,N1,SalVentAttn,1.10992392426963
sub-11,N1,SalVentAttn,0.5637302436328714
sub-11,N1,Limbic,0.07579766283118122
sub-11,N1,Limbic,0.34476354651687546
sub-11,N1,Limbic,0.34899915650851376
sub-11,N1,Limbic,1.51401338144788
sub-11,N1,Limbic,-0.0051983075012637025
sub-11,N1,Limbic,-0.1250060251137452
sub-11,N1,Limbic,0.34802139200883336
sub-11,N1,Limbic,0.8009072213999968
sub-11,N1,Limbic,0.45085556064569743
sub-11,N1,Limbic,0.8532874974000777
sub-11,N1,Limbic,0.23473944838060457
sub-11,N1,Cont,0.6390169555955263
sub-11,N1,Cont,0.5060474626661438
sub-11,N1,Cont,0.748384570992605
sub-11,N1,Cont,1.9059977590682677
sub-11,N1,Cont,0.6546597007460648
sub-11,N1,Cont,0.23746893839366098
sub-11,N1,Cont,0.5667407777155352
sub-11,N1,Cont,0.6574588837491153
sub-11,N1,Cont,0.7365256846504248
sub-11,N1,Cont,1.0799372304614903
sub-11,N1,Cont,0.7019456725745378
sub-11,N1,Default,1.140964148807545
sub-11,N1,Default,0.7539545726791611
sub-11,N1,Default,0.6730287880181375
sub-11,N1,Default,0.7903019469525824
sub-11,N1,Default,0.37082542159506254
sub-11,N1,Default,0.2023567423436439
sub-11,N1,Default,0.6102014285408179
sub-11,N1,Default,0.7596011415907679
sub-11,N1,Default,0.7446304156010805
sub-11,N1,Default,0.6195084627142347
sub-11,N1,Default,0.5840923757676861
sub-11,Wake,Vis,1.0132548143912936
sub-11,Wake,Vis,1.4112789167114574
sub-11,Wake,Vis,-0.06749597411380154
sub-11,Wake,SomMot,0.9728250583776545
sub-11,Wake,SomMot,0.39617390004684044
sub-11,Wake,SomMot,0.08380759605896897
sub-11,Wake,DorsAttn,0.6856472136361338
sub-11,Wake,DorsAttn,0.9942144449273974
sub-11,Wake,DorsAttn,0.3778639396257967
sub-11,Wake,SalVentAttn,0.8585605889025548
sub-11,Wake,SalVentAttn,0.7429459736878031
sub-11,Wake,SalVentAttn,1.5841531032763656
sub-11,Wake,Limbic,0.5884361251370549
sub-11,Wake,Limbic,0.3597905072910805
sub-11,Wake,Limbic,0.7831655664897565
sub-11,Wake,Cont,0.5655274049897477
sub-11,Wake,Cont,0.6116770750208982
sub-11,Wake,Cont,0.6491008885786118
sub-11,Wake,Default,0.8124779614113986
sub-11,Wake,Default,0.5500683935001018
sub-11,Wake,Default,0.9150391065529214
sub-11,N1,Vis,0.28708707099165914
sub-11,N1,Vis,0.18987777047451807
sub-11,N1,Vis,0.32623320257608734
sub-11,N1,Vis,0.6738570306538196
sub-11,N1,Vis,-0.19403586204073658
sub-11,N1,Vis,0.4641366366614071
sub-11,N1,Vis,0.20020949649378647
sub-11,N1,Vis,0.8647128852115358
sub-11,N1,Vis,0.7590094911354744
sub-11,N1,Vis,0.09459358150145113
sub-11,N1,SomMot,0.37902853150342064
sub-11,N1,SomMot,0.4511126250418216
sub-11,N1,SomMot,0.500474700322142
sub-11,N1,SomMot,0.28443396989866704
sub-11,N1,SomMot,0.3955661679828487
sub-11,N1,SomMot,0.36046846513785996
sub-11,N1,SomMot,0.6076842893625126
sub-11,N1,SomMot,0.4223779941469086
sub-11,N1,SomMot,0.08360479049381946
sub-11,N1,SomMot,-0.36777340133595304
sub-11,N1,DorsAttn,0.24670901252330743
sub-11,N1,DorsAttn,0.8351983646745481
sub-11,N1,DorsAttn,0.42958665697499104
sub-11,N1,DorsAttn,0.5657958875398903
sub-11,N1,DorsAttn,0.25539219311157124
sub-11,N1,DorsAttn,0.21928034464299115
sub-11,N1,DorsAttn,0.5024399841026398
sub-11,N1,DorsAttn,0.6222099989156724
sub-11,N1,DorsAttn,-0.13484799157786392
sub-11,N1,DorsAttn,-0.555768612172774
sub-11,N1,SalVentAttn,0.5076906977401978
sub-11,N1,SalVentAttn,0.420985176805226
sub-11,N1,SalVentAttn,0.3600226552571893
sub-11,N1,SalVentAttn,0.037816192700117386
sub-11,N1,SalVentAttn,0.48362790145814544
sub-11,N1,SalVentAttn,0.15454964166070845
sub-11,N1,SalVentAttn,0.46968312526329015
sub-11,N1,SalVentAttn,1.1400317276005376
sub-11,N1,SalVentAttn,0.541939484616152
sub-11,N1,SalVentAttn,-0.029348222498379987
sub-11,N1,Limbic,0.42810715859102133
sub-11,N1,Limbic,0.33282270998425695
sub-11,N1,Limbic,0.20920525993909783
sub-11,N1,Limbic,0.2798459424690556
sub-11,N1,Limbic,0.9050626525572962
sub-11,N1,Limbic,-0.039169211205454066
sub-11,N1,Limbic,0.6638581985429716
sub-11,N1,Limbic,0.127642799642507
sub-11,N1,Limbic,0.4481668799651243
sub-11,N1,Limbic,0.1646419380423409
sub-11,N1,Cont,0.525454414603931
sub-11,N1,Cont,0.714302225467229
sub-11,N1,Cont,0.2659024277512688
sub-11,N1,Cont,0.5061486421503502
sub-11,N1,Cont,0.6572097395987828
sub-11,N1,Cont,0.2333196072963004
sub-11,N1,Cont,0.6964752218843512
sub-11,N1,Cont,1.0529229759993035
sub-11,N1,Cont,1.081033236726227
sub-11,N1,Cont,-0.12957250667985484
sub-11,N1,Default,0.7996208997094779
sub-11,N1,Default,0.286146465221389
sub-11,N1,Default,0.3578922834948263
sub-11,N1,Default,0.6046590221263302
sub-11,N1,Default,0.7742176727048722
sub-11,N1,Default,0.37475562632177717
sub-11,N1,Default,0.6708348141678737
sub-11,N1,Default,0.7011135880618399
sub-11,N1,Default,1.5119920252795533
sub-11,N1,Default,0.520928444858736
sub-11,Wake,Vis,0.08041399536481121
sub-11,Wake,SomMot,-0.377594407230456
sub-11,Wake,DorsAttn,-0.27721221538429325
sub-11,Wake,SalVentAttn,-0.6380350390888878
sub-11,Wake,Limbic,-0.5357647190355234
sub-11,Wake,Cont,-1.1194494272262692
sub-11,Wake,Default,-0.4598407379452438
sub-11,N1,Vis,0.2377180085379666
sub-11,N1,Vis,-0.2807899479003452
sub-11,N1,Vis,0.2578771055721307
sub-11,N1,Vis,0.5858960220311908
sub-11,N1,Vis,-0.6232913022675193
sub-11,N1,Vis,0.24590705491896403
sub-11,N1,Vis,-0.15770927374069893
sub-11,N1,Vis,0.3749622494649282
sub-11,N1,SomMot,0.3543208944089052
sub-11,N1,SomMot,0.5907728559991897
sub-11,N1,SomMot,0.4297585940875129
sub-11,N1,SomMot,0.741432002483658
sub-11,N1,SomMot,0.550152525631675
sub-11,N1,SomMot,0.11991215004569536
sub-11,N1,SomMot,0.17439747581460635
sub-11,N1,SomMot,0.03141814878683627
sub-11,N1,DorsAttn,0.2544342339649623
sub-11,N1,DorsAttn,0.33975671405957536
sub-11,N1,DorsAttn,0.49989514971256804
sub-11,N1,DorsAttn,0.5711661618797182
sub-11,N1,DorsAttn,1.2005912160844914
sub-11,N1,DorsAttn,0.19158646118557654
sub-11,N1,DorsAttn,-0.0738533184086743
sub-11,N1,DorsAttn,0.19548974426688326
sub-11,N1,SalVentAttn,0.17904930773350264
sub-11,N1,SalVentAttn,0.9072977047270437
sub-11,N1,SalVentAttn,0.3065496016286593
sub-11,N1,SalVentAttn,0.29898180228508664
sub-11,N1,SalVentAttn,0.4850898647541455
sub-11,N1,SalVentAttn,0.11482336338368235
sub-11,N1,SalVentAttn,0.027263021964885177
sub-11,N1,SalVentAttn,-0.06606871657810155
sub-11,N1,Limbic,0.5610757281570189
sub-11,N1,Limbic,0.30874659255876197
sub-11,N1,Limbic,0.5222019412442276
sub-11,N1,Limbic,0.5314114528368613
sub-11,N1,Limbic,0.6986883705635132
sub-11,N1,Limbic,0.5987729005716155
sub-11,N1,Limbic,-0.5606928302243945
sub-11,N1,Limbic,0.11331957035150256
sub-11,N1,Cont,0.2963128982598927
sub-11,N1,Cont,0.8237715031087495
sub-11,N1,Cont,0.0401291630683188
sub-11,N1,Cont,0.1987435844020842
sub-11,N1,Cont,0.49336994602437867
sub-11,N1,Cont,0.5498172766711555
sub-11,N1,Cont,0.39414152836310384
sub-11,N1,Cont,0.4004242642812813
sub-11,N1,Default,0.31605045326336506
sub-11,N1,Default,0.7757837066939566
sub-11,N1,Default,0.8276028074113853
sub-11,N1,Default,0.4284662909299346
sub-11,N1,Default,0.7352733926965273
sub-11,N1,Default,0.9483983715444818
sub-11,N1,Default,0.26725408540620227
sub-11,N1,Default,0.31409823735055437
sub-11,N2,Vis,0.4181918673481417
sub-11,N2,SomMot,0.12902116093479365
sub-11,N2,DorsAttn,0.28765185633223556
sub-11,N2,SalVentAttn,-0.08712535150897638
sub-11,N2,Limbic,-0.35275370630807157
sub-11,N2,Cont,-0.2745743041775749
sub-11,N2,Default,-0.34766131062811306
sub-11,N1,Vis,1.048094854175446
sub-11,N1,Vis,-0.7495306436663172
sub-11,N1,Vis,0.9602253509073352
sub-11,N1,Vis,0.0784409230980432
sub-11,N1,Vis,0.7051489712988042
sub-11,N1,Vis,1.0377995624506295
sub-11,N1,Vis,0.12718323513751476
sub-11,N1,Vis,0.1254100585875714
sub-11,N1,Vis,0.698351386790747
sub-11,N1,Vis,0.189473269771993
sub-11,N1,Vis,0.5002691048555755
sub-11,N1,Vis,-0.15177196588593095
sub-11,N1,Vis,0.5587376724526742
sub-11,N1,SomMot,0.3290970005755044
sub-11,N1,SomMot,0.8081142547725626
sub-11,N1,SomMot,0.1302307236588045
sub-11,N1,SomMot,1.4965233472733916
sub-11,N1,SomMot,0.19149411598817945
sub-11,N1,SomMot,0.6224699201046812
sub-11,N1,SomMot,0.31518039572467565
sub-11,N1,SomMot,1.0138661238492837
sub-11,N1,SomMot,0.6073115013367432
sub-11,N1,SomMot,1.6452753528310853
sub-11,N1,SomMot,1.4746826956629275
sub-11,N1,SomMot,1.3705800864751105
sub-11,N1,SomMot,0.3197585723526092
sub-11,N1,DorsAttn,0.5247766077317368
sub-11,N1,DorsAttn,0.7094183311832415
sub-11,N1,DorsAttn,0.5126330059098165
sub-11,N1,DorsAttn,0.5735176864032163
sub-11,N1,DorsAttn,0.40361938327279284
sub-11,N1,DorsAttn,1.037590925062464
sub-11,N1,DorsAttn,0.2237191417464736
sub-11,N1,DorsAttn,0.7831783146212057
sub-11,N1,DorsAttn,0.6125271311877993
sub-11,N1,DorsAttn,1.2258035389586637
sub-11,N1,DorsAttn,1.2403785319376675
sub-11,N1,DorsAttn,0.6477755464281744
sub-11,N1,DorsAttn,0.9914716340642158
sub-11,N1,SalVentAttn,0.2771585873390697
sub-11,N1,SalVentAttn,0.6907965932295166
sub-11,N1,SalVentAttn,0.483522264909074
sub-11,N1,SalVentAttn,1.3614291026955418
sub-11,N1,SalVentAttn,0.2705979644981593
sub-11,N1,SalVentAttn,0.548819746570814
sub-11,N1,SalVentAttn,0.5791031146952975
sub-11,N1,SalVentAttn,0.9267661903228464
sub-11,N1,SalVentAttn,0.6200657778096947
sub-11,N1,SalVentAttn,1.141901459982024
sub-11,N1,SalVentAttn,1.59792514880713
sub-11,N1,SalVentAttn,1.29203023530951
sub-11,N1,SalVentAttn,0.5727459759896425
sub-11,N1,Limbic,0.6684125985219832
sub-11,N1,Limbic,1.1425573837013057
sub-11,N1,Limbic,-0.015700491966893673
sub-11,N1,Limbic,1.467497403754588
sub-11,N1,Limbic,0.5086490612406198
sub-11,N1,Limbic,0.5582143168886768
sub-11,N1,Limbic,0.5665372224493326
sub-11,N1,Limbic,0.5703352884764039
sub-11,N1,Limbic,0.7192668727918624
sub-11,N1,Limbic,0.6004239686593534
sub-11,N1,Limbic,1.7798258559821005
sub-11,N1,Limbic,0.6832293747643388
sub-11,N1,Limbic,0.6967609747297345
sub-11,N1,Cont,0.4768129211913512
sub-11,N1,Cont,0.5533392685894951
sub-11,N1,Cont,-0.0027594503482136516
sub-11,N1,Cont,1.0672106796223075
sub-11,N1,Cont,-0.5645914655658223
sub-11,N1,Cont,0.460361418498906
sub-11,N1,Cont,0.41894507934389774
sub-11,N1,Cont,1.1779026647014728
sub-11,N1,Cont,0.19314307421387106
sub-11,N1,Cont,0.9977502607379406
sub-11,N1,Cont,1.7227313313883559
sub-11,N1,Cont,1.538914489973973
sub-11,N1,Cont,1.223907802673197
sub-11,N1,Default,0.6077429925456732
sub-11,N1,Default,-0.16455684244996208
sub-11,N1,Default,0.2699372279306723
sub-11,N1,Default,1.2496881254598884
sub-11,N1,Default,-0.5707012363339489
sub-11,N1,Default,0.7178161320773494
sub-11,N1,Default,0.692746708459908
sub-11,N1,Default,1.2308548340004797
sub-11,N1,Default,0.6025449858629601
sub-11,N1,Default,0.18656824958309848
sub-11,N1,Default,2.165857048599044
sub-11,N1,Default,0.9369830283888434
sub-11,N1,Default,1.1355384465373302
sub-12,Wake,Vis,0.3431354051151692
sub-12,Wake,Vis,0.12221289821328851
sub-12,Wake,Vis,-0.21867421119203323
sub-12,Wake,Vis,0.2215425531667915
sub-12,Wake,SomMot,0.48673993241347435
sub-12,Wake,SomMot,0.08407421927736554
sub-12,Wake,SomMot,0.15508462198034062
sub-12,Wake,SomMot,0.1303185419495563
sub-12,Wake,DorsAttn,0.18271300879396352
sub-12,Wake,DorsAttn,0.22576388790252724
sub-12,Wake,DorsAttn,-0.09757828204174848
sub-12,Wake,DorsAttn,0.13965232806786657
sub-12,Wake,SalVentAttn,0.5029611414935493
sub-12,Wake,SalVentAttn,0.7083737365357519
sub-12,Wake,SalVentAttn,0.3560479110405483
sub-12,Wake,SalVentAttn,0.33579246384685224
sub-12,Wake,Limbic,0.29356655689878025
sub-12,Wake,Limbic,0.09454871757431672
sub-12,Wake,Limbic,0.0410262193953475
sub-12,Wake,Limbic,-0.12264055255765856
sub-12,Wake,Cont,0.5135186924840168
sub-12,Wake,Cont,0.560571171521063
sub-12,Wake,Cont,0.20319834027967476
sub-12,Wake,Cont,0.1472079173474707
sub-12,Wake,Default,0.5613069193834962
sub-12,Wake,Default,0.38914449976513954
sub-12,Wake,Default,0.20797800216109635
sub-12,Wake,Default,0.08160655004938461
sub-12,Wake,Vis,0.47469473427598935
sub-12,Wake,Vis,0.8448594166842147
sub-12,Wake,Vis,-0.24000056460476477
sub-12,Wake,SomMot,0.7319215750062669
sub-12,Wake,SomMot,0.5375675902922592
sub-12,Wake,SomMot,-0.03145509864521163
sub-12,Wake,DorsAttn,0.45710033355156215
sub-12,Wake,DorsAttn,0.0010492865340028647
sub-12,Wake,DorsAttn,-0.1824763933232603
sub-12,Wake,SalVentAttn,0.8003912711735479
sub-12,Wake,SalVentAttn,0.9318827927405768
sub-12,Wake,SalVentAttn,0.42269521577847985
sub-12,Wake,Limbic,0.18745274052068983
sub-12,Wake,Limbic,-0.24489503204353105
sub-12,Wake,Limbic,-0.24455382755709698
sub-12,Wake,Cont,0.31730170507980326
sub-12,Wake,Cont,0.2185782004101595
sub-12,Wake,Cont,-0.03812042634666238
sub-12,Wake,Default,0.5218484077477942
sub-12,Wake,Default,1.0184735873626904
sub-12,Wake,Default,0.10197368015466511
sub-12,N1,Vis,-0.027281610397164324
sub-12,N1,Vis,0.7007697277615875
sub-12,N1,Vis,0.19068535009515233
sub-12,N1,Vis,0.5476108692197375
sub-12,N1,Vis,-0.14648154390382384
sub-12,N1,Vis,0.3827014502891381
sub-12,N1,SomMot,-0.10733923872187415
sub-12,N1,SomMot,0.3258266965703648
sub-12,N1,SomMot,0.22873673377563788
sub-12,N1,SomMot,0.3348408367305734
sub-12,N1,SomMot,-0.19795662402718786
sub-12,N1,SomMot,0.3190258545184258
sub-12,N1,DorsAttn,-0.11918992670864503
sub-12,N1,DorsAttn,0.24502722737158714
sub-12,N1,DorsAttn,0.3034464211430156
sub-12,N1,DorsAttn,0.5290918021872703
sub-12,N1,DorsAttn,-0.017993586632020674
sub-12,N1,DorsAttn,0.1008699660790684
sub-12,N1,SalVentAttn,0.14829029870339053
sub-12,N1,SalVentAttn,0.5259571762660351
sub-12,N1,SalVentAttn,0.4105193225039458
sub-12,N1,SalVentAttn,0.9020687021838231
sub-12,N1,SalVentAttn,-0.009595311501367831
sub-12,N1,SalVentAttn,0.5165233768478328
sub-12,N1,Limbic,-0.684911060157659
sub-12,N1,Limbic,-0.24241302976585155
sub-12,N1,Limbic,0.046179465887789165
sub-12,N1,Limbic,0.9725153411512638
sub-12,N1,Limbic,-0.2850475866772854
sub-12,N1,Limbic,0.04656544373464668
sub-12,N1,Cont,0.2974342994100244
sub-12,N1,Cont,0.22823625318542104
sub-12,N1,Cont,0.5743899932000385
sub-12,N1,Cont,0.6021427759549168
sub-12,N1,Cont,0.17547240768472858
sub-12,N1,Cont,0.13004245143594828
sub-12,N1,Default,0.7136019959228781
sub-12,N1,Default,0.3841955739567082
sub-12,N1,Default,0.440115767509187
sub-12,N1,Default,0.15513045198665784
sub-12,N1,Default,-0.017039323455817046
sub-12,N1,Default,0.48248885320214446
sub-12,Wake,Vis,0.09322707550658826
sub-12,Wake,Vis,-0.3857494356953239
sub-12,Wake,Vis,-0.2493623196153938
sub-12,Wake,Vis,-0.38024897824880116
sub-12,Wake,Vis,0.5680150599035811
sub-12,Wake,Vis,-0.2726506974201293
sub-12,Wake,Vis,-0.2397872472712518
sub-12,Wake,Vis,0.21819332214440837
sub-12,Wake,Vis,-0.3731111044118419
sub-12,Wake,SomMot,0.7962247174875386
sub-12,Wake,SomMot,0.08288343689217476
sub-12,Wake,SomMot,-0.567986742833132
sub-12,Wake,SomMot,0.005798323136794773
sub-12,Wake,SomMot,0.6554820156224245
sub-12,Wake,SomMot,-0.4300656123552341
sub-12,Wake,SomMot,-0.045882795880394116
sub-12,Wake,SomMot,0.011084902913326181
sub-12,Wake,SomMot,-0.06962490735350597
sub-12,Wake,DorsAttn,0.36157677130924454
sub-12,Wake,DorsAttn,-0.1206208426156841
sub-12,Wake,DorsAttn,-0.5935705182691247
sub-12,Wake,DorsAttn,-0.1710792565239634
sub-12,Wake,DorsAttn,0.38685519370702215
sub-12,Wake,DorsAttn,-1.374238526913234
sub-12,Wake,DorsAttn,-0.40113783966351074
sub-12,Wake,DorsAttn,-0.13592117125973752
sub-12,Wake,DorsAttn,0.14551493966563642
sub-12,Wake,SalVentAttn,0.7203528756343259
sub-12,Wake,SalVentAttn,0.26088547950279944
sub-12,Wake,SalVentAttn,-0.41212790977946206
sub-12,Wake,SalVentAttn,0.35357761290288225
sub-12,Wake,SalVentAttn,0.8995953633346926
sub-12,Wake,SalVentAttn,-0.5530560475190425
sub-12,Wake,SalVentAttn,-0.044135728559479996
sub-12,Wake,SalVentAttn,-0.011730641226784933
sub-12,Wake,SalVentAttn,0.36344575272616964
sub-12,Wake,Limbic,-0.03164882536352837
sub-12,Wake,Limbic,-0.04636487275774929
sub-12,Wake,Limbic,-0.5413274971935836
sub-12,Wake,Limbic,0.17025888724557514
sub-12,Wake,Limbic,0.678521865047781
sub-12,Wake,Limbic,-0.8998541469194145
sub-12,Wake,Limbic,-0.32295068892958817
sub-12,Wake,Limbic,-0.08003547408296847
sub-12,Wake,Limbic,0.9762705362433564
sub-12,Wake,Cont,0.40777253208571684
sub-12,Wake,Cont,0.014419618013813664
sub-12,Wake,Cont,-0.04009584964554621
sub-12,Wake,Cont,-0.1418568602500733
sub-12,Wake,Cont,0.2570604470505409
sub-12,Wake,Cont,-0.8275904564801282
sub-12,Wake,Cont,-0.5337892013040008
sub-12,Wake,Cont,0.10496200393667118
sub-12,Wake,Cont,0.9421826250260046
sub-12,Wake,Default,0.13986968124985594
sub-12,Wake,Default,0.017762248259940466
sub-12,Wake,Default,0.5213446181401835
sub-12,Wake,Default,-0.2599076398551189
sub-12,Wake,Default,0.1110268665287687
sub-12,Wake,Default,-0.6827287730608023
sub-12,Wake,Default,-0.43124197104380557
sub-12,Wake,Default,0.15115096920618956
sub-12,Wake,Default,0.7518539938620299
sub-12,N1,Vis,0.17189111333013404
sub-12,N1,Vis,-0.9659276984632048
sub-12,N1,Vis,0.7455853813953579
sub-12,N1,SomMot,0.5275040227644391
sub-12,N1,SomMot,0.726134203523273
sub-12,N1,SomMot,-0.446864904476487
sub-12,N1,DorsAttn,-0.3318356423589826
sub-12,N1,DorsAttn,0.10429065913725674
sub-12,N1,DorsAttn,0.002240175660961355
sub-12,N1,SalVentAttn,0.6159477349598349
sub-12,N1,SalVentAttn,0.16027862952621239
sub-12,N1,SalVentAttn,-0.6626370466319922
sub-12,N1,Limbic,-0.322653039052993
sub-12,N1,Limbic,-0.6158615752713654
sub-12,N1,Limbic,-0.7081628656174221
sub-12,N1,Cont,-0.18727679649867615
sub-12,N1,Cont,-0.349676456211061
sub-12,N1,Cont,0.6960547311787736
sub-12,N1,Default,0.21619767274424082
sub-12,N1,Default,-0.39055468253817743
sub-12,N1,Default,0.02757570708753121
sub-12,N2,Vis,-0.19699318605602822
sub-12,N2,Vis,0.2660513022873043
sub-12,N2,SomMot,-0.13226763978472622
sub-12,N2,SomMot,0.06730326472922969
sub-12,N2,DorsAttn,0.048066080351959375
sub-12,N2,DorsAttn,-0.17373385526485455
sub-12,N2,SalVentAttn,0.44032883444066084
sub-12,N2,SalVentAttn,0.25596159547522584
sub-12,N2,Limbic,0.5893111257093043
sub-12,N2,Limbic,0.017584654670913375
sub-12,N2,Cont,0.32854618515348866
sub-12,N2,Cont,0.6894363255555768
sub-12,N2,Default,0.3667503154613781
sub-12,N2,Default,0.800395611953563
sub-12,Wake,Vis,-0.1377212884782929
sub-12,Wake,Vis,0.07560402146497826
sub-12,Wake,Vis,-0.34721834225746284
sub-12,Wake,Vis,0.41558408028906346
sub-12,Wake,Vis,-0.15178984105628346
sub-12,Wake,Vis,-0.2516891871971972
sub-12,Wake,Vis,-0.20510890722247382
sub-12,Wake,Vis,0.37956281661508834
sub-12,Wake,Vis,0.2550317926630574
sub-12,Wake,Vis,0.6224496773922329
sub-12,Wake,SomMot,0.8569453301629307
sub-12,Wake,SomMot,0.3984317213013803
sub-12,Wake,SomMot,-0.07609749668750565
sub-12,Wake,SomMot,-0.32648048377730426
sub-12,Wake,SomMot,0.08346189142418589
sub-12,Wake,SomMot,-0.17996699505879035
sub-12,Wake,SomMot,0.25052387904797224
sub-12,Wake,SomMot,1.0804913337060695
sub-12,Wake,SomMot,0.18394451292205516
sub-12,Wake,SomMot,1.1092922534981122
sub-12,Wake,DorsAttn,-0.13093657592749225
sub-12,Wake,DorsAttn,0.11802341701666684
sub-12,Wake,DorsAttn,-0.4829651984448248
sub-12,Wake,DorsAttn,0.11167507785269844
sub-12,Wake,DorsAttn,-0.6384533791224792
sub-12,Wake,DorsAttn,0.019210533626395337
sub-12,Wake,DorsAttn,-0.4562556443131683
sub-12,Wake,DorsAttn,0.3756156970562464
sub-12,Wake,DorsAttn,0.33525191873224364
sub-12,Wake,DorsAttn,0.11291818809296443
sub-12,Wake,SalVentAttn,1.1404670028325243
sub-12,Wake,SalVentAttn,0.4567314323332908
sub-12,Wake,SalVentAttn,0.4680938641062542
sub-12,Wake,SalVentAttn,0.2609166239334217
sub-12,Wake,SalVentAttn,-0.3979183987076606
sub-12,Wake,SalVentAttn,0.5196660853505283
sub-12,Wake,SalVentAttn,0.1724454488888609
sub-12,Wake,SalVentAttn,0.8743633344139665
sub-12,Wake,SalVentAttn,0.7026321702280512
sub-12,Wake,SalVentAttn,1.0543957562517203
sub-12,Wake,Limbic,0.411699239284043
sub-12,Wake,Limbic,0.4000540130882131
sub-12,Wake,Limbic,0.12829807881201152
sub-12,Wake,Limbic,0.37320040661193227
sub-12,Wake,Limbic,-0.5789596770472637
sub-12,Wake,Limbic,-0.3095490767782102
sub-12,Wake,Limbic,-0.07494003827419311
sub-12,Wake,Limbic,0.5414961242540733
sub-12,Wake,Limbic,0.5432211651832611
sub-12,Wake,Limbic,0.32857668407886836
sub-12,Wake,Cont,0.33847329266756293
sub-12,Wake,Cont,0.20749893998454352
sub-12,Wake,Cont,-0.014085773759105458
sub-12,Wake,Cont,0.3431008540341992
sub-12,Wake,Cont,-0.9531306729933461
sub-12,Wake,Cont,-0.23650986124280493
sub-12,Wake,Cont,-0.3436048817126563
sub-12,Wake,Cont,0.42596565322667007
sub-12,Wake,Cont,0.9446089028219544
sub-12,Wake,Cont,0.2076604249638475
sub-12,Wake,Default,0.6849019722490128
sub-12,Wake,Default,0.17186487663282402
sub-12,Wake,Default,0.03980609849244844
sub-12,Wake,Default,-0.17734888897732434
sub-12,Wake,Default,-0.7312232848486405
sub-12,Wake,Default,-0.4247285885120835
sub-12,Wake,Default,-0.34574952770439693
sub-12,Wake,Default,0.5783238554782079
sub-12,Wake,Default,0.8881020796237483
sub-12,Wake,Default,0.00951051680389646
sub-12,N1,Vis,1.4557153076655083
sub-12,N1,Vis,0.5306901506638138
sub-12,N1,Vis,0.9760546350595093
sub-12,N1,Vis,1.0170541262333925
sub-12,N1,Vis,0.5642496918667557
sub-12,N1,Vis,0.8074882697060825
sub-12,N1,Vis,0.7463931314312869
sub-12,N1,Vis,1.4632224985890974
sub-12,N1,SomMot,0.7300628846546622
sub-12,N1,SomMot,0.4806738554601704
sub-12,N1,SomMot,0.295618258848187
sub-12,N1,SomMot,0.44739708025310254
sub-12,N1,SomMot,-0.37792933087113195
sub-12,N1,SomMot,0.6060688907943513
sub-12,N1,SomMot,0.5809963886325242
sub-12,N1,SomMot,-0.5707631848638508
sub-12,N1,DorsAttn,0.8347681233475819
sub-12,N1,DorsAttn,0.20080569259933248
sub-12,N1,DorsAttn,-0.23046954696306185
sub-12,N1,DorsAttn,0.5265372768653745
sub-12,N1,DorsAttn,0.2426605075833346
sub-12,N1,DorsAttn,0.03863407630141375
sub-12,N1,DorsAttn,0.6737295127519943
sub-12,N1,DorsAttn,-0.8734788777473912
sub-12,N1,SalVentAttn,0.995814195501409
sub-12,N1,SalVentAttn,0.490798546288086
sub-12,N1,SalVentAttn,0.7215995495286855
sub-12,N1,SalVentAttn,0.5789473268253954
sub-12,N1,SalVentAttn,0.3332255456383119
sub-12,N1,SalVentAttn,0.7166576589676741
sub-12,N1,SalVentAttn,0.7650371193162785
sub-12,N1,SalVentAttn,0.1093074610447071
sub-12,N1,Limbic,0.5548627576660758
sub-12,N1,Limbic,0.4681949738963547
sub-12,N1,Limbic,-0.2676436259826884
sub-12,N1,Limbic,-0.01594788625480177
sub-12,N1,Limbic,0.22113629959539433
sub-12,N1,Limbic,0.06013662666479056
sub-12,N1,Limbic,-0.41294977908534525
sub-12,N1,Limbic,0.8161131365206661
sub-12,N1,Cont,0.8659287845029371
sub-12,N1,Cont,0.2718920110667599
sub-12,N1,Cont,0.04478018444745447
sub-12,N1,Cont,0.3875831362052656
sub-12,N1,Cont,0.5267327877372673
sub-12,N1,Cont,0.04655695892544254
sub-12,N1,Cont,0.6559053195607949
sub-12,N1,Cont,0.09283329369056707
sub-12,N1,Default,0.9160471841728978
sub-12,N1,Default,0.3818361558129598
sub-12,N1,Default,0.7071436719697
sub-12,N1,Default,0.5464667729947438
sub-12,N1,Default,1.328099182777805
sub-12,N1,Default,0.6324432182631342
sub-12,N1,Default,0.7479036362654942
sub-12,N1,Default,0.6144266890635502
sub-12,N2,Vis,0.9978400752696861
sub-12,N2,Vis,-0.2626602126358617
sub-12,N2,Vis,0.7800651085652607
sub-12,N2,SomMot,0.24217148947612552
sub-12,N2,SomMot,0.08827032976336523
sub-12,N2,SomMot,0.7504250616206716
sub-12,N2,DorsAttn,0.11661093461281859
sub-12,N2,DorsAttn,-0.0945345287037553
sub-12,N2,DorsAttn,0.674087926032909
sub-12,N2,SalVentAttn,0.22895655074707968
sub-12,N2,SalVentAttn,0.38415089494159527
sub-12,N2,SalVentAttn,0.7962876387791308
sub-12,N2,Limbic,0.5688546414214513
sub-12,N2,Limbic,-0.7458984758565932
sub-12,N2,Limbic,0.37336622086279514
